FID,Shape *,FID_newpon,First_Trea,Area,FID_Total_,OBJECTID,fea_type,mslink,No_bill,Proposed,Notes,FEA_AREA,ShapeSTAre,ShapeSTLen,BUILDINGFO,SOURCE,FootprintT,BuildingUs,BuildingCl,Name,Shape_STAr,Shape_STLe,Shape_Leng,Shape_Area,ImpArea,,Tot Imperv
5388,Polygon ZM,0,PD 2348-002,58228826.73,170242,0, ,0, , , ,0,0,0,137953,City of Madison,Foundation,Residential,Primary, ,3999.09494,363.311215,0.001196,0,395.682406,,
5389,Polygon ZM,0,PD 2348-002,58228826.73,13417,13417,B,166850, , , ,3586.013133,3586.013123,244.87021,0, , , , , ,0,0,0.000769,0,6296.397487,,
5390,Polygon ZM,0,PD 2348-002,58228826.73,174396,0, ,0, , , ,0,0,0,142653,City of Madison,Foundation,Commercial Sales,Primary, ,3586.004242,244.869872,0.000769,0,6296.397487,,
5391,Polygon ZM,0,PD 2348-002,58228826.73,13801,13801,B,38728, , , ,3412.088952,3412.088867,253.220983,0, , , , , ,0,0,0.000837,0,6065.743377,,
5392,Polygon ZM,0,PD 2348-002,58228826.73,173634,0, ,0, , , ,0,0,0,141761,City of Madison,Foundation,Residential,Primary, ,3738.949951,260.976949,0.000862,0,6065.743377,,
5393,Polygon ZM,0,PD 2348-002,58228826.73,13837,13837,B,4410, , , ,3398.460024,3398.459991,250.281169,0, , , , , ,0,0,0.000819,0,5647.990383,,
5394,Polygon ZM,0,PD 2348-002,58228826.73,169252,0, ,0, , , ,0,0,0,142575,City of Madison,Foundation,Commercial Services,Primary, ,3417.567261,247.750616,0.000811,0,5647.990383,,
5395,Polygon ZM,0,PD 2348-002,58228826.73,13888,13888,B,4406, , , ,3368.403327,3368.40332,232.7246,0, , , , , ,0,0,0.000746,0,5892.57951,,
5396,Polygon ZM,0,PD 2348-002,58228826.73,166095,0, ,0, , , ,0,0,0,132765,City of Madison,Foundation,Commercial Services,Primary, ,3368.410309,232.724831,0.000746,0,5892.57951,,
5397,Polygon ZM,0,PD 2348-002,58228826.73,13973,13973,B,4327, , , ,3331.453415,3331.45343,328.421795,0, , , , , ,0,0,0.000992,0,5025.647319,,
5398,Polygon ZM,0,PD 2348-002,58228826.73,169471,0, ,0, , , ,0,0,0,136938,City of Madison,Foundation,Residential,Primary, ,4083.63089,357.834711,0.001093,0,5025.647319,,
5399,Polygon ZM,0,PD 2348-002,58228826.73,14103,14103,S,4449, , , ,2246.669677,2246.669586,717.172924,0, , , , , ,0,0,0.002255,0,217.509762,,
5400,Polygon ZM,0,PD 2348-002,58228826.73,75305,0, ,0, , , ,0,0,0,132139,City of Madison,Foundation,Recreation,Accessory, ,1049.726868,120.79927,0.000392,0,217.509762,,
5401,Polygon ZM,0,PD 2348-002,58228826.73,14193,14193,B,89260, , , ,3247.104857,3247.104919,276.907264,0, , , , , ,0,0,0.000872,0,5539.141254,,
5402,Polygon ZM,0,PD 2348-002,58228826.73,170022,0, ,0, , , ,0,0,0,137675,City of Madison,Foundation,Commercial Services,Primary, ,3746.895935,277.840965,0.000875,0,5539.141254,,
5403,Polygon ZM,0,PD 2348-002,58228826.73,14470,14470,B,4276, , , ,3130.43808,3130.438019,248.958739,0, , , , , ,0,0,0.000817,0,5305.429863,,
5404,Polygon ZM,0,PD 2348-002,58228826.73,173748,0, ,0, , , ,0,0,0,141901,City of Madison,Foundation,Residential,Primary, ,3073.309357,252.708337,0.000829,0,5305.429863,,
5405,Polygon ZM,0,PD 2348-002,58228826.73,14501,14501,B,4414, , , ,3120.212672,3120.212677,242.705497,0, , , , , ,0,0,0.000827,0,5530.691813,,
5406,Polygon ZM,0,PD 2348-002,58228826.73,181917,0, ,0, , , ,0,0,0,150998,Dane County,Eave,Residential,Primary, ,3592.652832,264.706706,0.000893,0,5530.691813,,
5407,Polygon ZM,0,PD 2348-002,58228826.73,14528,14528,S,2328944, , , ,3026.774767,3026.774841,306.606516,0, , , , , ,0,0,0.000988,0,1122.443695,,
5408,Polygon ZM,0,PD 2348-002,58228826.73,169361,0, ,0, , , ,0,0,0,144146,City of Madison,Foundation,Government,Primary,Madison Public Library - Alicia Ashman Branch,12052.45175,459.025782,0.001512,0,1122.443695,,
5409,Polygon ZM,0,PD 2348-002,58228826.73,14528,14528,S,2328944, , , ,3026.774767,3026.774841,306.606516,0, , , , , ,0,0,0.000988,0,284.577071,,
5410,Polygon ZM,0,PD 2348-002,58228826.73,173538,0, ,0, , , ,0,0,0,144149,City of Madison,Foundation,Commercial Services,Primary, ,7283.319702,381.77045,0.001217,0,284.577071,,
5411,Polygon ZM,0,PD 2348-002,58228826.73,14784,14784,S,2897905, , , ,3017.21774,3017.217651,1243.116805,0, , , , , ,0,0,0.004023,0,2.220332,,
5412,Polygon ZM,0,PD 2348-002,58228826.73,169927,0, ,0, , , ,0,0,0,137567,City of Madison,Foundation,Residential,Primary, ,11131.63638,518.844781,0.001698,0,2.220332,,
5413,Polygon ZM,0,PD 2348-002,58228826.73,14928,14928,S,2293917, , , ,2963.271731,2963.271729,911.496275,0, , , , , ,0,0,0.003009,0,107.752648,,
5414,Polygon ZM,0,PD 2348-002,58228826.73,169955,0, ,0, , , ,0,0,0,137601,City of Madison,Foundation,Religion,Primary,High Point Church,62731.04413,1267.622131,0.004107,0.000001,107.752648,,
5415,Polygon ZM,0,PD 2348-002,58228826.73,15066,15066,S,127028, , , ,2910.135344,2910.135376,1543.40845,0, , , , , ,0,0,0.005278,0,20.646181,,
5416,Polygon ZM,0,PD 2348-002,58228826.73,50078,0, ,0, , , ,0,0,0,132250,City of Madison,Foundation,Residential,Primary, ,9188.073181,538.592531,0.001797,0,20.646181,,
5417,Polygon ZM,0,PD 2348-002,58228826.73,15139,15139,S,126244, , , ,2883.905567,2883.905548,1025.108593,0, , , , , ,0,0,0.003189,0,49.434395,,
5418,Polygon ZM,0,PD 2348-002,58228826.73,169820,0, ,0, , , ,0,0,0,137403,City of Madison,Foundation,Residential,Primary, ,6721.170135,329.798925,0.001072,0,49.434395,,
5419,Polygon ZM,0,PD 2348-002,58228826.73,15186,15186,B,4281, , , ,2860.630611,2860.630554,236.103935,0, , , , , ,0,0,0.000772,0,1408.497193,,
5420,Polygon ZM,0,PD 2348-002,58228826.73,173804,0, ,0, , , ,0,0,0,141969,City of Madison,Foundation,Residential,Primary, ,2982.799713,246.056426,0.000801,0,1408.497193,,
5421,Polygon ZM,0,PD 2348-002,58228826.73,15240,15240,B,38539, , , ,2832.251156,2832.251099,307.255632,0, , , , , ,0,0,0.001008,0,4118.003032,,
5422,Polygon ZM,0,PD 2348-002,58228826.73,170194,0, ,0, , , ,0,0,0,137900,City of Madison,Foundation,Residential,Primary, ,2837.783325,310.190282,0.001018,0,4118.003032,,
5423,Polygon ZM,0,PD 2348-002,58228826.73,15285,15285,S,126233, , , ,2816.251196,2816.251129,1131.06048,0, , , , , ,0,0,0.003624,0,64.923126,,
5424,Polygon ZM,0,PD 2348-002,58228826.73,170215,0, ,0, , , ,0,0,0,137923,City of Madison,Foundation,Residential,Primary, ,11131.64111,518.843702,0.001613,0,64.923126,,
5425,Polygon ZM,0,PD 2348-002,58228826.73,15285,15285,S,126233, , , ,2816.251196,2816.251129,1131.06048,0, , , , , ,0,0,0.003624,0,58.58797,,
5426,Polygon ZM,0,PD 2348-002,58228826.73,170218,0, ,0, , , ,0,0,0,137926,City of Madison,Foundation,Residential,Primary, ,11131.6474,518.843199,0.00166,0,58.58797,,
5427,Polygon ZM,0,PD 2348-002,58228826.73,15288,15288,S,126273, , , ,2816.043783,2816.043701,1172.060992,0, , , , , ,0,0,0.003945,0,21.036972,,
5428,Polygon ZM,0,PD 2348-002,58228826.73,174248,0, ,0, , , ,0,0,0,142456,City of Madison,Foundation,Residential,Primary, ,22522.42191,853.997252,0.002987,0,21.036972,,
5429,Polygon ZM,0,PD 2348-002,58228826.73,15319,15319,B,4265, , , ,2804.932037,2804.932068,306.396193,0, , , , , ,0,0,0.00089,0,4912.290418,,
5430,Polygon ZM,0,PD 2348-002,58228826.73,173659,0, ,0, , , ,0,0,0,141790,City of Madison,Foundation,Residential,Accessory, ,2747.172791,305.823721,0.000887,0,4912.290418,,
5431,Polygon ZM,0,PD 2348-002,58228826.73,15382,15382,B,4277, , , ,2787.325928,2787.325897,228.111715,0, , , , , ,0,0,0.000748,0,4860.39054,,
5432,Polygon ZM,0,PD 2348-002,58228826.73,169827,0, ,0, , , ,0,0,0,137411,City of Madison,Foundation,Residential,Primary, ,3324.706543,275.055992,0.000906,0,4860.39054,,
5433,Polygon ZM,0,PD 2348-002,58228826.73,15426,15426,B,37797, , , ,2768.898133,2768.898132,235.12399,0, , , , , ,0,0,0.000756,0,4782.875423,,
5434,Polygon ZM,0,PD 2348-002,58228826.73,170287,0, ,0, , , ,0,0,0,138018,City of Madison,Foundation,Residential,Primary, ,2768.905548,235.12489,0.000756,0,4782.875423,,
5435,Polygon ZM,0,PD 2348-002,58228826.73,15541,15541,B,4279, , , ,2723.983669,2723.983673,235.82061,0, , , , , ,0,0,0.00077,0,4918.909214,,
5436,Polygon ZM,0,PD 2348-002,58228826.73,173779,0, ,0, , , ,0,0,0,141939,City of Madison,Foundation,Residential,Primary, ,3209.265198,260.734555,0.000854,0,4918.909214,,
5437,Polygon ZM,0,PD 2348-002,58228826.73,15562,15562,S,2325244, , , ,2718.089269,2718.089355,471.354897,0, , , , , ,0,0,0.001472,0,1190.557962,,
5438,Polygon ZM,0,PD 2348-002,58228826.73,173591,0, ,0, , , ,0,0,0,141683,City of Madison,Foundation,Commercial Services,Primary, ,8434.324585,412.415483,0.001284,0,1190.557962,,
5439,Polygon ZM,0,PD 2348-002,58228826.73,15644,15644,S,89261, , , ,2458.666475,2458.666412,603.905545,0, , , , , ,0,0,0.002024,0,723.380306,,
5440,Polygon ZM,0,PD 2348-002,58228826.73,170022,0, ,0, , , ,0,0,0,137675,City of Madison,Foundation,Commercial Services,Primary, ,3746.895935,277.840965,0.000875,0,723.380306,,
5441,Polygon ZM,0,PD 2348-002,58228826.73,15824,15824,S,2774061, , , ,2641.805127,2641.805054,1114.659459,0, , , , , ,0,0,0.003703,0,160.590783,,
5442,Polygon ZM,0,PD 2348-002,58228826.73,169471,0, ,0, , , ,0,0,0,136938,City of Madison,Foundation,Residential,Primary, ,4083.63089,357.834711,0.001093,0,160.590783,,
5443,Polygon ZM,0,PD 2348-002,58228826.73,16064,16064,P,38542, , , ,2572.47507,2572.475037,301.221784,0, , , , , ,0,0,0.000922,0,217.359991,,
5444,Polygon ZM,0,PD 2348-002,58228826.73,170193,0, ,0, , , ,0,0,0,137899,City of Madison,Foundation,Residential,Primary, ,2316.569672,231.155068,0.000764,0,217.359991,,
5445,Polygon ZM,0,PD 2348-002,58228826.73,16236,16236,S,2325241, , , ,2524.309574,2524.309784,830.217427,0, , , , , ,0,0,0.002699,0,400.660306,,
5446,Polygon ZM,0,PD 2348-002,58228826.73,49671,0, ,0, , , ,0,0,0,131743,Dane County,Foundation,Commercial Services,Primary, ,11266.06021,510.215521,0.001719,0,400.660306,,
5447,Polygon ZM,0,PD 2348-002,58228826.73,16250,16250,B,3635225, , , ,2521.186981,2521.18692,229.39373,0, , , , , ,0,0,0.000792,0,3870.776837,,
5448,Polygon ZM,0,PD 2348-002,58228826.73,115513,0, ,0, , , ,0,0,0,74595,Dane County,Foundation,Residential,Primary, ,2527.399536,230.377253,0.000795,0,3870.776837,,
5449,Polygon ZM,0,PD 2348-002,58228826.73,16419,16419,B,37760, , , ,2473.338852,2473.338776,266.231064,0, , , , , ,0,0,0.000811,0,4404.870995,,
5450,Polygon ZM,0,PD 2348-002,58228826.73,170809,0, ,0, , , ,0,0,0,138620,City of Madison,Foundation,Residential,Primary, ,2667.807587,275.149608,0.000832,0,4404.870995,,
5451,Polygon ZM,0,PD 2348-002,58228826.73,16568,16568,B,38536, , , ,2432.145576,2432.14563,240.485776,0, , , , , ,0,0,0.000791,0,3204.65152,,
5452,Polygon ZM,0,PD 2348-002,58228826.73,170193,0, ,0, , , ,0,0,0,137899,City of Madison,Foundation,Residential,Primary, ,2316.569672,231.155068,0.000764,0,3204.65152,,
5453,Polygon ZM,0,PD 2348-002,58228826.73,16640,16640,S,2774060, , , ,2415.549012,2415.549042,1122.385122,0, , , , , ,0,0,0.003676,0,42.067267,,
5454,Polygon ZM,0,PD 2348-002,58228826.73,174158,0, ,0, , , ,0,0,0,142362,City of Madison,Foundation,Residential,Primary, ,5215.314484,475.274696,0.001482,0,42.067267,,
5455,Polygon ZM,0,PD 2348-002,58228826.73,16870,16870,P,4286, , , ,2358.076897,2358.076904,287.373364,0, , , , , ,0,0,0.000947,0,123.486905,,
5456,Polygon ZM,0,PD 2348-002,58228826.73,169827,0, ,0, , , ,0,0,0,137411,City of Madison,Foundation,Residential,Primary, ,3324.706543,275.055992,0.000906,0,123.486905,,
5457,Polygon ZM,0,PD 2348-002,58228826.73,16870,16870,P,4286, , , ,2358.076897,2358.076904,287.373364,0, , , , , ,0,0,0.000947,0,23.044468,,
5458,Polygon ZM,0,PD 2348-002,58228826.73,173779,0, ,0, , , ,0,0,0,141939,City of Madison,Foundation,Residential,Primary, ,3209.265198,260.734555,0.000854,0,23.044468,,
5459,Polygon ZM,0,PD 2348-002,58228826.73,17060,17060,S,126304, , , ,2307.743094,2307.743103,824.134867,0, , , , , ,0,0,0.002827,0,159.241685,,
5460,Polygon ZM,0,PD 2348-002,58228826.73,75295,0, ,0, , , ,0,0,0,132128,City of Madison,Foundation,Residential,Accessory, ,1705.790344,179.019631,0.000593,0,159.241685,,
5461,Polygon ZM,0,PD 2348-002,58228826.73,17199,17199,B,4448, , , ,2276.931862,2276.931854,221.52836,0, , , , , ,0,0,0.000723,0,3780.912743,,
5462,Polygon ZM,0,PD 2348-002,58228826.73,50001,0, ,0, , , ,0,0,0,132157,City of Madison,Foundation,Residential,Primary, ,2393.090393,212.406101,0.000694,0,3780.912743,,
5463,Polygon ZM,0,PD 2348-002,58228826.73,17241,17241,B,4253, , , ,2266.563388,2266.563385,257.618051,0, , , , , ,0,0,0.000749,0,82.770085,,
5464,Polygon ZM,0,PD 2348-002,58228826.73,169093,0, ,0, , , ,0,0,0,136662,City of Madison,Foundation,Residential,Accessory, ,1610.686584,202.326692,0.000599,0,82.770085,,
5465,Polygon ZM,0,PD 2348-002,58228826.73,17241,17241,B,4253, , , ,2266.563388,2266.563385,257.618051,0, , , , , ,0,0,0.000749,0,3428.128964,,
5466,Polygon ZM,0,PD 2348-002,58228826.73,169165,0, ,0, , , ,0,0,0,137533,City of Madison,Foundation,Residential,Accessory, ,1906.233917,243.609013,0.000705,0,3428.128964,,
5467,Polygon ZM,0,PD 2348-002,58228826.73,17287,17287,B,4260, , , ,2256.092521,2256.09256,252.781878,0, , , , , ,0,0,0.00084,0,2929.122306,,
5468,Polygon ZM,0,PD 2348-002,58228826.73,173696,0, ,0, , , ,0,0,0,141837,City of Madison,Foundation,Residential,Accessory, ,2340.257446,261.780323,0.000866,0,2929.122306,,
5469,Polygon ZM,0,PD 2348-002,58228826.73,17393,17393,B,4444, , , ,2231.319438,2231.319458,216.281644,0, , , , , ,0,0,0.000717,0,3316.317821,,
5470,Polygon ZM,0,PD 2348-002,58228826.73,171030,0, ,0, , , ,0,0,0,138903,City of Madison,Foundation,Residential,Primary, ,2500.23526,226.106284,0.000751,0,3316.317821,,
5471,Polygon ZM,0,PD 2348-002,58228826.73,17530,17530,B,4440, , , ,2202.204074,2202.204041,217.087053,0, , , , , ,0,0,0.000727,0,3599.742224,,
5472,Polygon ZM,0,PD 2348-002,58228826.73,75316,0, ,0, , , ,0,0,0,132151,City of Madison,Foundation,Residential,Primary, ,2500.228394,226.105822,0.00076,0,3599.742224,,
5473,Polygon ZM,0,PD 2348-002,58228826.73,17537,17537,B,4439, , , ,2200.448948,2200.448944,217.205846,0, , , , , ,0,0,0.000692,0,3495.048411,,
5474,Polygon ZM,0,PD 2348-002,58228826.73,49998,0, ,0, , , ,0,0,0,142414,City of Madison,Foundation,Residential,Primary, ,2500.222687,226.106175,0.00072,0,3495.048411,,
5475,Polygon ZM,0,PD 2348-002,58228826.73,17816,17816,B,4443, , , ,2136.631549,2136.63147,216.951831,0, , , , , ,0,0,0.000688,0,3838.551963,,
5476,Polygon ZM,0,PD 2348-002,58228826.73,75315,0, ,0, , , ,0,0,0,132150,City of Madison,Foundation,Residential,Primary, ,2439.52301,225.806222,0.000719,0,3838.551963,,
5477,Polygon ZM,0,PD 2348-002,58228826.73,17909,17909,B,4442, , , ,2118.166929,2118.166931,221.11173,0, , , , , ,0,0,0.000743,0,3439.663386,,
5478,Polygon ZM,0,PD 2348-002,58228826.73,75312,0, ,0, , , ,0,0,0,132147,City of Madison,Foundation,Residential,Primary, ,2500.213165,226.105414,0.00076,0,3439.663386,,
5479,Polygon ZM,0,PD 2348-002,58228826.73,17956,17956,B,4447, , , ,2108.031308,2108.031372,213.922685,0, , , , , ,0,0,0.000718,0,3752.065105,,
5480,Polygon ZM,0,PD 2348-002,58228826.73,49728,0, ,0, , , ,0,0,0,131807,City of Madison,Foundation,Residential,Primary, ,2291.231415,212.652488,0.000709,0,3752.065105,,
5481,Polygon ZM,0,PD 2348-002,58228826.73,18031,18031,B,4441, , , ,2094.00655,2094.006592,213.034845,0, , , , , ,0,0,0.000716,0,3511.617831,,
5482,Polygon ZM,0,PD 2348-002,58228826.73,75313,0, ,0, , , ,0,0,0,132148,City of Madison,Foundation,Residential,Primary, ,2500.210266,226.105545,0.00076,0,3511.617831,,
5483,Polygon ZM,0,PD 2348-002,58228826.73,18089,18089,B,4445, , , ,2082.863196,2082.863251,214.334883,0, , , , , ,0,0,0.00072,0,3663.712575,,
5484,Polygon ZM,0,PD 2348-002,58228826.73,49727,0, ,0, , , ,0,0,0,131806,City of Madison,Foundation,Residential,Primary, ,2402.857147,222.440938,0.000746,0,3663.712575,,
5485,Polygon ZM,0,PD 2348-002,58228826.73,18090,18090,B,4446, , , ,2082.871185,2082.871155,214.336195,0, , , , , ,0,0,0.00072,0,3810.532843,,
5486,Polygon ZM,0,PD 2348-002,58228826.73,49726,0, ,0, , , ,0,0,0,131805,City of Madison,Foundation,Residential,Primary, ,2329.329529,224.235999,0.000751,0,3810.532843,,
5487,Polygon ZM,0,PD 2348-002,58228826.73,18102,18102,B,4252, , , ,2079.541858,2079.54187,240.59758,0, , , , , ,0,0,0.000704,0,3780.192629,,
5488,Polygon ZM,0,PD 2348-002,58228826.73,169152,0, ,0, , , ,0,0,0,137519,City of Madison,Foundation,Residential,Accessory, ,2079.535858,240.59728,0.000704,0,3780.192629,,
5489,Polygon ZM,0,PD 2348-002,58228826.73,18149,18149,B,38560, , , ,2071.241948,2071.241974,233.366799,0, , , , , ,0,0,0.00083,0,2847.682254,,
5490,Polygon ZM,0,PD 2348-002,58228826.73,174291,0, ,0, , , ,0,0,0,142502,City of Madison,Foundation,Residential,Accessory, ,2090.333435,235.118379,0.000836,0,2847.682254,,
5491,Polygon ZM,0,PD 2348-002,58228826.73,18316,18316,B,38558, , , ,2038.239118,2038.239105,230.927638,0, , , , , ,0,0,0.000821,0,2902.5246,,
5492,Polygon ZM,0,PD 2348-002,58228826.73,174290,0, ,0, , , ,0,0,0,142501,City of Madison,Foundation,Residential,Accessory, ,2176.161011,233.716347,0.000828,0,2902.5246,,
5493,Polygon ZM,0,PD 2348-002,58228826.73,18483,18483,B,2774133, , , ,2006.346641,2006.34671,190.702025,0, , , , , ,0,0,0.000604,0,3526.260373,,
5494,Polygon ZM,0,PD 2348-002,58228826.73,167072,0, ,0, , , ,0,0,0,133935,City of Madison,Foundation,Commercial Services,Primary, ,6766.059723,373.066945,0.001202,0,3526.260373,,
5495,Polygon ZM,0,PD 2348-002,58228826.73,18863,18863,B,4251, , , ,1921.6728,1921.672791,224.021177,0, , , , , ,0,0,0.00066,0,3504.561201,,
5496,Polygon ZM,0,PD 2348-002,58228826.73,173629,0, ,0, , , ,0,0,0,141756,City of Madison,Foundation,Residential,Accessory, ,1921.672791,224.020716,0.00066,0,3504.561201,,
5497,Polygon ZM,0,PD 2348-002,58228826.73,18931,18931,P,6037, , , ,1912.236402,1912.236359,200.899107,0, , , , , ,0,0,0.000678,0,70.108992,,
5498,Polygon ZM,0,PD 2348-002,58228826.73,50067,0, ,0, , , ,0,0,0,132232,City of Madison,Foundation,Residential,Primary, ,31071.92764,1140.214948,0.003696,0,70.108992,,
5499,Polygon ZM,0,PD 2348-002,58228826.73,18991,18991,P,2774134, , , ,1900.75697,1900.756989,390.041532,0, , , , , ,0,0,0.00124,0,139.666213,,
5500,Polygon ZM,0,PD 2348-002,58228826.73,167072,0, ,0, , , ,0,0,0,133935,City of Madison,Foundation,Commercial Services,Primary, ,6766.059723,373.066945,0.001202,0,139.666213,,
5501,Polygon ZM,0,PD 2348-002,58228826.73,19023,19023,B,4255, , , ,1894.989167,1894.989136,220.892471,0, , , , , ,0,0,0.000655,0,3022.586987,,
5502,Polygon ZM,0,PD 2348-002,58228826.73,169929,0, ,0, , , ,0,0,0,137569,City of Madison,Foundation,Residential,Accessory, ,1894.993652,220.892227,0.000655,0,3022.586987,,
5503,Polygon ZM,0,PD 2348-002,58228826.73,19334,19334,S,2325200, , , ,1830.721282,1830.721497,591.002397,0, , , , , ,0,0,0.001982,0,23.701741,,
5504,Polygon ZM,0,PD 2348-002,58228826.73,173429,0, ,0, , , ,0,0,0,141477,Dane County,Foundation,Health,Primary, ,34246.0585,917.592176,0.002913,0,23.701741,,
5505,Polygon ZM,0,PD 2348-002,58228826.73,19454,19454,S,2325236, , , ,1804.175213,1804.17511,646.272927,0, , , , , ,0,0,0.001951,0,0.281703,,
5506,Polygon ZM,0,PD 2348-002,58228826.73,173555,0, ,0, , , ,0,0,0,141646,Dane County,Foundation,Commercial Services,Primary, ,9090.230499,466.745406,0.001455,0,0.281703,,
5507,Polygon ZM,0,PD 2348-002,58228826.73,19767,19767,B,38758, , , ,1741.53693,1741.536926,212.290427,0, , , , , ,0,0,0.000663,0,3065.172818,,
5508,Polygon ZM,0,PD 2348-002,58228826.73,171014,0, ,0, , , ,0,0,0,138887,City of Madison,Eave,Residential,Primary, ,1999.50119,219.378505,0.000686,0,3065.172818,,
5509,Polygon ZM,0,PD 2348-002,58228826.73,19793,19793,S,2838346, , , ,1735.861497,1735.861511,278.260303,0, , , , , ,0,0,0.000916,0,179.77974,,
5510,Polygon ZM,0,PD 2348-002,58228826.73,169248,0, ,0, , , ,0,0,0,142570,City of Madison,Foundation,Commercial Sales,Primary, ,56298.51852,1456.159934,0.005012,0.000001,179.77974,,
5511,Polygon ZM,0,PD 2348-002,58228826.73,20041,20041,S,127007, , , ,1680.162112,1680.16217,869.017678,0, , , , , ,0,0,0.002945,0,22.269236,,
5512,Polygon ZM,0,PD 2348-002,58228826.73,174438,0, ,0, , , ,0,0,0,142708,City of Madison,Foundation,Residential,Primary, ,4312.853302,300.362207,0.000923,0,22.269236,,
5513,Polygon ZM,0,PD 2348-002,58228826.73,20078,20078,P,126252, , , ,1672.448414,1672.448425,235.551887,0, , , , , ,0,0,0.000791,0,23.108442,,
5514,Polygon ZM,0,PD 2348-002,58228826.73,174246,0, ,0, , , ,0,0,0,142454,City of Madison,Foundation,Residential,Primary, ,34010.83502,1172.065525,0.00362,0,23.108442,,
5515,Polygon ZM,0,PD 2348-002,58228826.73,20208,20208,P,126271, , , ,1648.844389,1648.844299,214.967233,0, , , , , ,0,0,0.0007,0,101.676078,,
5516,Polygon ZM,0,PD 2348-002,58228826.73,174286,0, ,0, , , ,0,0,0,142497,City of Madison,Foundation,Residential,Primary, ,22324.18411,816.886306,0.002664,0,101.676078,,
5517,Polygon ZM,0,PD 2348-002,58228826.73,20311,20311,S,126296, , , ,938.682224,938.682343,383.870132,0, , , , , ,0,0,0.001254,0,69.180028,,
5518,Polygon ZM,0,PD 2348-002,58228826.73,49886,0, ,0, , , ,0,0,0,131984,City of Madison,Foundation,Residential,Primary, ,12793.95798,534.014911,0.001789,0,69.180028,,
5519,Polygon ZM,0,PD 2348-002,58228826.73,20311,20311,S,126296, , , ,938.682224,938.682343,383.870132,0, , , , , ,0,0,0.001254,0,84.82663,,
5520,Polygon ZM,0,PD 2348-002,58228826.73,169484,0, ,0, , , ,0,0,0,136952,City of Madison,Foundation,Residential,Primary, ,14331.47318,574.752667,0.001705,0,84.82663,,
5521,Polygon ZM,0,PD 2348-002,58228826.73,20317,20317,S,2773936, , , ,1628.012709,1628.012787,684.379515,0, , , , , ,0,0,0.002163,0,52.298894,,
