FID_main__,DN,area,perimeter,FID_Pond_W,Shape_Leng,Shape_Area,Watershed_,Percent_Pe,Percent_Im,Calc_Area,
56472,255,34.19995117,30,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,34.19819177,
56477,255,183.9609375,99.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,183.9501442,
56534,255,1455.481445,591.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,241.2616625,
56552,255,8.640136719,13.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,8.639493342,
56554,255,276.480957,117.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,276.4647426,
56555,255,85.32080078,46.8,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,85.31560573,
56557,255,177.479248,68.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,177.4703033,
56564,255,68.04003906,39.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,68.03634286,
56633,255,206.2802734,80.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,206.268687,
56636,255,176.7612305,86.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,176.7508057,
56637,255,203.4001465,81.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,203.3895844,
56684,255,72.35961914,42,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,72.35620551,
56707,255,84.96020508,51.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,84.95556052,
56725,255,153.7197266,66,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,153.7117681,
56749,255,20.87988281,21.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,20.87891709,
56782,255,112.3200684,50.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,112.3140469,
56805,255,28.07958984,27.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,3.848920791,
56811,255,28.43969727,25.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,28.43841135,
56825,255,89.2800293,51.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,89.27476574,
56833,255,25.56005859,24,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,25.55858063,
56851,255,66.23974609,43.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,66.23643632,
56872,255,34.91943359,27.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,34.9180642,
56873,255,86.76025391,43.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,86.75541324,
56904,255,324.7211914,129.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,324.702717,
56922,255,189,68.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,188.9896685,
56924,255,135.3598633,67.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,135.3525739,
56929,255,153.361084,62.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,153.3510442,
57016,255,123.4802246,57.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,123.4736445,
57020,255,2125.797119,801.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,478.5108513,
57021,255,75.96069336,42,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,75.95599833,
57029,255,98.2800293,56.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,98.27473015,
57089,255,86.76025391,44.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,86.75544277,
57090,255,86.3996582,42,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,86.39550411,
57093,255,241.2009277,110.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,241.1867003,
57118,255,11.52001953,15.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,11.51935355,
57129,255,82.79980469,49.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,82.79571837,
57159,255,93.24047852,54,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,93.23511784,
57164,255,129.2390137,64.8,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,129.2330425,
57176,255,88.91967773,46.8,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,88.91536073,
57184,255,404.998291,169.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,404.9774147,
57185,255,9.720214844,14.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,9.719464024,
57207,255,10.43994141,15.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,10.43942261,
57238,255,411.1206055,140.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,411.0967135,
57239,255,128.8798828,56.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,128.8729534,
57245,255,154.0795898,63.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,154.0712178,
57296,255,7.559326172,14.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,7.559578415,
57302,255,299.1586914,110.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,273.3603359,
57311,255,126.361084,56.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,126.3530702,
57341,255,50.40039063,40.8,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,50.3972933,
57421,255,70.19995117,50.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,70.19599207,
57454,255,4.320068359,9.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,4.319755412,
57455,255,29.52026367,26.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,29.51836266,
57472,255,170.279541,102,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,170.2704697,
57479,255,121.3212891,72,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,121.313093,
57480,255,19.44018555,22.8,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,19.43890738,
57486,255,89.63989258,43.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,89.63475814,
57539,255,207.7202148,88.8,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,207.7085412,
57561,255,24.84057617,25.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,24.83861345,
57616,255,1541.159668,255.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,455.9864294,
57622,255,132.840332,73.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,132.8327101,
57649,255,73.80029297,45.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,73.79567098,
57666,255,17.28027344,19.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,17.27900888,
57686,255,422.2785645,138,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,422.2572771,
57694,255,447.8408203,147.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,122.5251116,
57713,255,83.51977539,45.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,83.51511679,
57714,255,13.32055664,18,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,13.31923712,
57719,255,33.11962891,39.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,33.1181077,
57720,255,25.19970703,24,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,25.19859034,
57774,255,176.7602539,75.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,176.7495487,
57780,255,275.7590332,112.8,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,275.7444505,
57781,255,113.4006348,52.8,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,113.3936282,
57831,255,72,40.8,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,71.99577444,
57845,255,29.16015625,26.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,29.15835075,
57881,255,1433.880127,363.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,78.52217064,
57889,255,73.08032227,40.8,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,73.07583108,
57900,255,26.63964844,24,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,26.6384877,
57906,255,40.68066406,30,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,40.677619,
57907,255,27.00024414,26.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,26.99852624,
57959,255,19.07983398,19.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,19.07891384,
57973,255,21.24023438,20.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,21.23879998,
57985,255,15.83959961,19.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,15.83911441,
58015,255,19.07958984,19.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,19.07892054,
58029,255,40.6796875,34.8,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,40.67774877,
58037,255,29.88061523,25.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,29.87830504,
58081,255,7.199951172,12,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,7.199597378,
58084,255,255.239502,96,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,255.2249805,
58105,255,24.12036133,21.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,24.11862982,
58135,255,38.52001953,28.8,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,38.51780736,
58158,255,60.47998047,45.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,60.47663316,
58162,255,112.3200684,58.8,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,112.3138639,
58164,255,167.7600098,74.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,167.750581,
58188,255,18.71972656,19.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,18.71893212,
58206,255,33.12011719,34.8,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,33.11803752,
58217,255,10.44042969,15.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,10.4393961,
58223,255,4647.23999,861.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,1619.051328,
58225,255,3763.798828,1041.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,3763.595873,
58235,255,1766.523926,618,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,1611.970655,
58253,255,27.36010742,24,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,27.35843564,
58267,255,20.88037109,20.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,20.87881214,
58291,255,77.75976563,67.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,77.75561606,
58345,255,35.99926758,39.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,35.9979142,
58356,255,69.84057617,52.8,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,69.83594505,
58371,255,64.80078125,39.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,64.79641631,
58380,255,20.16040039,20.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,20.15884013,
58381,255,268.1999512,138,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,268.1846102,
58423,255,925.9216309,334.8,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,925.8690425,
58446,255,20.87988281,22.8,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,20.8788022,
58481,255,44.27954102,37.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,44.27744676,
58491,255,41.03955078,31.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,41.03759707,
58495,255,14.03955078,18,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,14.03920827,
58510,255,38.51977539,36,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,38.51789568,
58525,255,15.84033203,18,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,15.83914363,
58558,255,478.4406738,187.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,478.4133106,
58564,255,35.64038086,30,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,35.63794246,
58565,255,212.7600098,74.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,212.7480294,
58569,255,101.880127,49.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,101.874408,
58593,255,49.32055664,44.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,49.31720311,
58626,255,205.2009277,78,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,205.1878733,
58628,255,55.79956055,37.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,55.79677095,
58636,255,15.83984375,19.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,15.83907293,
58683,255,17.63989258,19.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,1.145556131,
58684,255,39.95996094,38.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,39.95777537,
58693,255,12.23999023,15.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,12.23928917,
58703,255,182.5197754,111.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,182.5101514,
58721,255,66.96020508,42,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,39.35674895,
58755,255,928.800293,361.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,165.725337,
58773,255,14.40014648,19.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,14.39918607,
58789,255,36.36035156,32.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,36.35797031,
58793,255,82.79956055,46.8,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,82.79547247,
58812,255,27.00024414,24,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,26.99844278,
58820,255,49.31933594,49.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,49.31721929,
58858,255,2998.799561,675.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,2632.637907,
58862,255,184.6801758,72,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,184.6698592,
58864,255,53.28027344,37.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,53.27691074,
58875,255,95.39916992,67.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,95.39464802,
58881,255,26.63964844,26.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,26.63837767,
58887,255,173.1606445,79.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,173.1502004,
58907,255,11.15966797,15.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,11.15933199,
58958,255,33.48022461,25.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,33.47793776,
58970,255,47.52001953,32.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,47.51725271,
58982,255,19.80004883,21.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,19.79885145,
59063,255,11.16015625,14.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,11.15936922,
59075,255,1062.000732,312,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,1061.942268,
59079,255,221.7600098,79.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,221.7466109,
59080,255,89.28051758,46.8,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,89.27509902,
59141,255,2497.321289,552,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,11.23832475,
59144,255,108.3598633,56.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,108.353372,
59183,255,298.0793457,117.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,298.0627997,
59228,255,120.2390137,55.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,120.2332101,
59230,255,58.67993164,36,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,58.67667102,
59281,255,13.67993164,18,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,13.67925219,
59285,255,570.2416992,211.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,570.2065128,
59443,255,22.3203125,20.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,22.31875452,
59444,255,43.91992188,30,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,43.91755521,
59463,255,18.35961914,20.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,18.35899552,
59480,255,121.3203125,61.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,121.3131568,
59483,255,182.8808594,86.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,182.8690132,
59503,255,17.2800293,21.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,17.27892799,
59504,255,258.8398438,105.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,258.8240463,
59528,255,2881.797119,836.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,1123.068089,
59551,255,17.64013672,19.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,17.63901764,
59598,255,1835.278809,537.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,1835.17308,
59614,255,136.0803223,64.8,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,136.0722946,
59673,255,163.4401855,86.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,163.430399,
59695,255,106.5600586,51.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,106.5534109,
59725,255,26.640625,26.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,26.63835024,
59733,255,43.92016602,34.8,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,43.91743253,
59750,255,470.8791504,150,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,470.851587,
59761,255,4363.921631,914.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,928.140427,
59775,255,26.64013672,24,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,26.63843928,
59776,255,16.19946289,19.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,16.19909751,
59785,255,2572.918213,673.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,2572.766951,
59786,255,15.83959961,18,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,15.83911854,
59797,255,37.08007813,28.8,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,37.0777094,
59800,255,9.000244141,14.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,8.999479394,
59822,255,31.67993164,26.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,31.67806974,
59823,255,51.47949219,36,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,51.47711199,
59828,255,42.12011719,37.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,42.11767479,
59900,255,155.1584473,72,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,155.1508879,
59917,255,42.83984375,32.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,42.83753684,
59931,255,64.08007813,44.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,64.07644535,
59938,255,56.16040039,37.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,56.15676017,
60000,255,26.99951172,25.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,26.99841888,
60027,255,14.40014648,18,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,14.39915828,
60033,255,2424.599365,804,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,2424.46122,
60049,255,157.3203125,63.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,157.3102703,
60070,255,35.63989258,28.8,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,35.63801891,
60086,255,208.079834,111.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,208.0683621,
60106,255,229.3198242,82.8,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,229.3059546,
60108,255,381.5996094,109.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,381.5770315,
60125,255,70.19946289,39.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,70.19614337,
60142,255,59.04052734,39.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,59.03647178,
60170,255,13.67993164,16.8,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,13.67921309,
60180,255,823.6796875,295.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,823.6293168,
60184,255,180.0002441,73.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,179.9894277,
60338,255,417.6005859,174,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,417.5768852,
60357,255,38.52050781,30,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,38.51762316,
60393,255,140.0405273,60,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,140.0315061,
60413,255,61.91943359,39.6,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,61.91628234,
60418,255,153.3598633,64.8,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,153.3506197,
60419,255,1611.722412,426,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,1611.622265,
60420,255,203.7590332,84,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,203.748661,
60452,255,15.11987305,18,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,15.11915199,
60459,255,126.720459,60,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,126.7122957,
60467,255,114.8398438,49.2,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,114.8331344,
60472,255,3249.718506,888,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,3249.543739,
60565,255,45.35961914,30,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,45.35745724,
60604,255,27.00073242,26.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,26.99853421,
60616,255,231.1188965,100.8,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,231.1059147,
60625,255,134.9997559,56.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,134.9916734,
60670,255,16.92089844,24,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,16.91906829,
60682,255,1262.157715,458.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,1262.085232,
60683,255,468.0004883,176.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,309.3275373,
60727,255,26.6394043,26.4,24,6413.89801,1122699.56,Commercial Ave,62.83,37.17,26.63850903,
